station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
FABL,2026-07-08 17:00,53.60,32.00,43.60,280.00,3.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FABL 081700Z 28003KT CAVOK 12/00 Q1027 NOSIG,M
FABL,2026-07-08 18:00,48.20,32.00,53.25,180.00,2.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,FABL 081800Z 18002KT CAVOK 09/00 Q1027 NOSIG,M
FABL,2026-07-08 19:00,42.80,32.00,65.36,220.00,2.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,42.80,FABL 081900Z AUTO 22002KT 9999 // ///////// 06/00 Q1027,M
FABL,2026-07-08 20:00,42.80,33.80,70.27,190.00,3.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,41.03,FABL 082000Z AUTO 19003KT 9999 // ///////// 06/01 Q1027,M
FABL,2026-07-08 21:00,42.80,33.80,70.27,190.00,4.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,40.03,FABL 082100Z AUTO 19004KT 9999 // ///////// 06/01 Q1026,M
FABL,2026-07-08 22:00,39.20,32.00,75.14,200.00,1.00,0.00,30.30,M,5.59,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,39.20,FABL 082200Z AUTO 20001KT 9000 // ///////// 04/M00 Q1026,M
FABL,2026-07-08 23:00,37.40,32.00,80.64,0.00,0.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,37.40,FABL 082300Z AUTO 00000KT 9999 // ///////// 03/M00 Q1026,M
FABL,2026-07-09 00:00,35.60,32.00,86.58,160.00,2.00,0.00,30.27,M,5.59,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,35.60,FABL 090000Z AUTO 16002KT 9000 // ///////// 02/M00 Q1025,M
FABL,2026-07-09 01:00,35.60,30.20,80.49,190.00,1.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,35.60,FABL 090100Z AUTO 19001KT 9999 // ///////// 02/M01 Q1024,M
FABL,2026-07-09 02:00,33.80,30.20,86.48,240.00,2.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,33.80,FABL 090200Z AUTO 24002KT 9999 // ///////// 01/M01 Q1024,M
FABL,2026-07-09 03:00,32.00,28.40,86.38,M,1.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.00,FABL 090300Z VRB01KT CAVOK 00/M02 Q1024 NOSIG,M
FABL,2026-07-09 04:00,32.00,30.20,92.97,0.00,0.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.00,FABL 090400Z 00000KT CAVOK 00/M01 Q1024 NOSIG,M
FABL,2026-07-09 05:00,32.00,28.40,86.38,0.00,0.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.00,FABL 090500Z 00000KT CAVOK M00/M02 Q1025 NOSIG,M
FABL,2026-07-09 08:00,51.80,37.40,57.76,30.00,3.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FABL 090800Z 03003KT 350V080 CAVOK 11/03 Q1025 NOSIG,M
FABL,2026-07-09 10:00,66.20,32.00,27.84,300.00,8.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FABL 091000Z 30008KT 220V340 CAVOK 19/M00 Q1024 NOSIG,M
FABL,2026-07-09 11:00,68.00,28.40,22.60,260.00,9.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FABL 091100Z 26009KT 220V320 CAVOK 20/M02 Q1022 NOSIG,M
FABL,2026-07-09 12:00,68.00,28.40,22.60,260.00,10.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FABL 091200Z 26010KT 210V300 CAVOK 20/M02 Q1022 NOSIG,M
FABL,2026-07-09 13:00,68.00,32.00,26.16,260.00,9.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FABL 091300Z 26009KT 210V310 CAVOK 20/M00 Q1021 NOSIG,M
FABL,2026-07-09 14:00,68.00,30.20,24.32,250.00,9.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FABL 091400Z 25009KT 220V290 CAVOK 20/M01 Q1021 NOSIG,M
FABL,2026-07-09 15:00,64.40,28.40,25.60,240.00,8.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FABL 091500Z 24008KT CAVOK 18/M02 Q1021 NOSIG,M
FABL,2026-07-09 16:00,59.00,30.20,33.34,280.00,4.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FABL 091600Z 28004KT CAVOK 15/M01 Q1021 NOSIG,M
FABL,2026-07-09 17:00,53.60,30.20,40.53,290.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FABL 091700Z 29003KT CAVOK 12/M01 Q1022 NOSIG,M
FABL,2026-07-09 18:00,50.00,32.00,49.79,M,2.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FABL 091800Z VRB02KT CAVOK 10/00 Q1022 NOSIG,M
FABL,2026-07-09 19:00,44.60,33.80,65.59,170.00,4.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,42.13,FABL 091900Z AUTO 17004KT 9999 // ///////// 07/01 Q1023,M
FABL,2026-07-09 20:00,42.80,32.00,65.36,200.00,3.00,0.00,30.18,M,5.59,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,41.03,FABL 092000Z AUTO 20003KT 9000 // ///////// 06/00 Q1022,M
FABL,2026-07-09 21:00,41.00,32.00,70.06,0.00,0.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,41.00,FABL 092100Z AUTO 00000KT 9999 // ///////// 05/M00 Q1023,M
FABL,2026-07-09 22:00,37.40,32.00,80.64,0.00,0.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,37.40,FABL 092200Z AUTO 00000KT 9999 // ///////// 03/M00 Q1022,M
FABL,2026-07-09 23:00,35.60,32.00,86.58,160.00,1.00,0.00,30.18,M,4.97,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,35.60,FABL 092300Z AUTO 16001KT 8000 // ///////// 02/00 Q1022,M
FABL,2026-07-10 00:00,35.60,30.20,80.49,0.00,0.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,35.60,FABL 100000Z AUTO 00000KT 9999 // ///////// 02/M01 Q1022,M
FABL,2026-07-10 01:00,33.80,30.20,86.48,230.00,2.00,0.00,30.18,M,5.59,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,33.80,FABL 100100Z AUTO 23002KT 9000 // ///////// 01/M01 Q1022,M
FABL,2026-07-10 02:00,32.00,30.20,92.97,360.00,1.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,32.00,FABL 100200Z AUTO 36001KT 9999 // ///////// 00/M01 Q1021,M
FABL,2026-07-10 05:00,30.20,28.40,92.91,0.00,0.00,0.00,30.18,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.20,FABL 100500Z 00000KT 8000 NSC M01/M02 Q1022 NOSIG,M
FABL,2026-07-10 06:00,35.60,32.00,86.58,0.00,0.00,0.00,30.21,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,FABL 100600Z 00000KT 8000 NSC 02/M00 Q1023 NOSIG,M
FABL,2026-07-10 07:00,42.80,33.80,70.27,M,1.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,FABL 100700Z VRB01KT CAVOK 06/01 Q1023 NOSIG,M
FABL,2026-07-10 08:00,50.00,35.60,57.51,M,2.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FABL 100800Z VRB02KT CAVOK 10/02 Q1023 NOSIG,M
FABL,2026-07-10 09:00,59.00,33.80,38.55,M,2.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FABL 100900Z VRB02KT CAVOK 15/01 Q1023 NOSIG,M
FABL,2026-07-10 10:00,64.40,32.00,29.63,50.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FABL 101000Z 05003KT 360V100 CAVOK 18/00 Q1022 NOSIG,M
FABL,2026-07-10 11:00,66.20,28.40,24.04,280.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FABL 101100Z 28005KT 230V310 CAVOK 19/M02 Q1021 NOSIG,M
FABL,2026-07-10 12:00,66.20,28.40,24.04,290.00,10.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FABL 101200Z 29010KT 250V320 CAVOK 19/M02 Q1020 NOSIG,M
FABL,2026-07-10 13:00,66.20,26.60,22.32,290.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FABL 101300Z 29008KT 260V320 CAVOK 19/M03 Q1020 NOSIG,M
FABL,2026-07-10 14:00,66.20,26.60,22.32,290.00,7.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FABL 101400Z 29007KT CAVOK 19/M03 Q1020 NOSIG,M
FABL,2026-07-10 15:00,62.60,26.60,25.31,300.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FABL 101500Z 30005KT CAVOK 17/M03 Q1021 NOSIG,M
FABL,2026-07-10 16:00,55.40,28.40,35.27,250.00,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FABL 101600Z 25002KT CAVOK 13/M02 Q1021 NOSIG,M
FABL,2026-07-10 17:00,50.00,30.20,46.29,M,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FABL 101700Z VRB02KT CAVOK 10/M01 Q1021 NOSIG,M
FABL,2026-07-10 18:00,50.00,32.00,49.79,180.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FABL 101800Z 18003KT CAVOK 10/M00 Q1022 NOSIG,M
FABL,2026-07-10 19:00,44.60,32.00,61.01,210.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,43.09,FABL 101900Z AUTO 21003KT 9999 // ///////// 07/00 Q1022,M
FABL,2026-07-10 20:00,42.80,32.00,65.36,M,2.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,42.80,FABL 102000Z AUTO VRB02KT 9999 // ///////// 06/M00 Q1022,M
FABL,2026-07-10 21:00,41.00,32.00,70.06,240.00,2.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,41.00,FABL 102100Z AUTO 24002KT 9999 // ///////// 05/00 Q1022,M
FABL,2026-07-10 22:00,39.20,33.80,80.78,M,1.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,39.20,FABL 102200Z AUTO VRB01KT 9999 // ///////// 04/01 Q1021,M
FABL,2026-07-10 23:00,39.20,32.00,75.14,270.00,1.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,39.20,FABL 102300Z AUTO 27001KT 9999 // ///////// 04/00 Q1021,M
FABL,2026-07-11 00:00,37.40,32.00,80.64,210.00,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,34.86,FABL 110000Z AUTO 21003KT 160V260 9999 // ///////// 03/M00 Q1021,M
FABL,2026-07-11 01:00,37.40,30.20,74.97,190.00,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,37.40,FABL 110100Z AUTO 19002KT 9999 // ///////// 03/M01 Q1021,M
FABL,2026-07-11 02:00,35.60,30.20,80.49,320.00,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,32.80,FABL 110200Z AUTO 32003KT 9999 // ///////// 02/M01 Q1021,M
FABL,2026-07-11 03:00,35.60,32.00,86.58,160.00,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,35.60,FABL 110300Z AUTO 16002KT 9999 // ///////// 02/M00 Q1021,M
FABL,2026-07-11 04:00,35.60,30.20,80.49,130.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,FABL 110400Z 13005KT CAVOK 02/M01 Q1021 NOSIG,M
FABL,2026-07-11 05:00,33.80,30.20,86.48,M,2.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.80,FABL 110500Z VRB02KT CAVOK 01/M01 Q1022 NOSIG,M
FABL,2026-07-11 06:00,37.40,33.80,86.69,M,1.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,FABL 110600Z VRB01KT CAVOK 03/01 Q1023 NOSIG,M
FABL,2026-07-11 07:00,44.60,35.60,70.47,0.00,0.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,FABL 110700Z 00000KT CAVOK 07/02 Q1023 NOSIG,M
FABL,2026-07-11 08:00,50.00,39.20,66.26,40.00,4.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FABL 110800Z 04004KT 360V110 CAVOK 10/04 Q1023 NOSIG,M
FABL,2026-07-11 09:00,59.00,37.40,44.47,10.00,5.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FABL 110900Z 01005KT 310V040 CAVOK 15/03 Q1023 NOSIG,M
FABL,2026-07-11 10:00,62.60,35.60,36.45,350.00,6.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FABL 111000Z 35006KT 320V020 CAVOK 17/02 Q1022 NOSIG,M
FABL,2026-07-11 11:00,64.40,32.00,29.63,320.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FABL 111100Z 32006KT 270V360 CAVOK 18/M00 Q1021 NOSIG,M
FABL,2026-07-11 12:00,66.20,30.20,25.88,290.00,6.00,0.00,30.12,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,66.20,FABL 111200Z 29006KT 230V330 9999 FEW030 19/M01 Q1020 NOSIG,M
FABL,2026-07-11 13:00,66.20,26.60,22.32,250.00,6.00,0.00,30.12,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,66.20,FABL 111300Z 25006KT 200V300 9999 FEW030 19/M03 Q1020 NOSIG,M
FABL,2026-07-11 14:00,66.20,24.80,20.72,290.00,4.00,0.00,30.12,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,66.20,FABL 111400Z 29004KT 230V040 9999 FEW030 19/M04 Q1020 NOSIG,M
FABL,2026-07-11 15:00,62.60,26.60,25.31,260.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FABL 111500Z 26003KT CAVOK 17/M03 Q1020 NOSIG,M
FABL,2026-07-11 16:00,55.40,26.60,32.75,250.00,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FABL 111600Z 25003KT CAVOK 13/M03 Q1021 NOSIG,M
FABL,2026-07-11 17:00,46.40,28.40,49.22,230.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,FABL 111700Z 23004KT CAVOK 08/M02 Q1022 NOSIG,M
FABL,2026-07-11 18:00,44.60,28.40,52.70,230.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.09,FABL 111800Z 23003KT CAVOK 07/M02 Q1022 NOSIG,M
FABL,2026-07-11 19:00,42.80,30.20,60.77,150.00,4.00,0.00,30.18,M,5.59,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,40.03,FABL 111900Z AUTO 15004KT 9000 // ///////// 06/M01 Q1022,M
FABL,2026-07-11 20:00,42.80,30.20,60.77,200.00,4.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,40.03,FABL 112000Z AUTO 20004KT 9999 // ///////// 06/M01 Q1023,M
FABL,2026-07-11 21:00,39.20,30.20,69.86,150.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,36.92,FABL 112100Z AUTO 15003KT 9999 // ///////// 04/M01 Q1023,M
FABL,2026-07-11 22:00,35.60,30.20,80.49,230.00,3.00,0.00,30.21,M,5.59,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,32.80,FABL 112200Z AUTO 23003KT 9000 // ///////// 02/M01 Q1023,M
FABL,2026-07-11 23:00,33.80,28.40,80.35,200.00,4.00,0.00,30.21,M,4.97,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,29.52,FABL 112300Z AUTO 20004KT 8000 // ///////// 01/M02 Q1023,M
FABL,2026-07-12 00:00,32.00,28.40,86.38,200.00,3.00,0.00,30.21,M,4.97,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,28.69,FABL 120000Z AUTO 20003KT 8000 // ///////// 00/M02 Q1023,M
FABL,2026-07-12 01:00,33.80,30.20,86.48,150.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,30.75,FABL 120100Z AUTO 15003KT 9999 // ///////// 01/M01 Q1023,M
FABL,2026-07-12 02:00,32.00,28.40,86.38,140.00,2.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,32.00,FABL 120200Z AUTO 14002KT 9999 // ///////// 00/M02 Q1023,M
FABL,2026-07-12 03:00,30.20,28.40,92.91,220.00,2.00,0.00,30.21,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.20,FABL 120300Z 22002KT 9000 NSC M01/M02 Q1023 NOSIG,M
FABL,2026-07-12 04:00,30.20,28.40,92.91,M,1.00,0.00,30.21,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.20,FABL 120400Z VRB01KT 9000 NSC M01/M02 Q1023 NOSIG,M
FABL,2026-07-12 06:00,33.80,30.20,86.48,210.00,2.00,0.00,30.24,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.80,FABL 120600Z 21002KT 8000 NSC 01/M01 Q1024 NOSIG,M
FABL,2026-07-12 07:00,42.80,33.80,70.27,50.00,3.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,FABL 120700Z 05003KT 350V090 CAVOK 06/01 Q1025 NOSIG,M
FABL,2026-07-12 08:00,48.20,39.20,70.87,50.00,5.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,FABL 120800Z 05005KT 360V080 CAVOK 09/04 Q1025 NOSIG,M
FABL,2026-07-12 09:00,53.60,37.40,54.07,30.00,3.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FABL 120900Z 03003KT 350V070 CAVOK 12/03 Q1024 NOSIG,M
FABL,2026-07-12 10:00,60.80,35.60,38.85,M,2.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FABL 121000Z VRB02KT CAVOK 16/02 Q1024 NOSIG,M
FABL,2026-07-12 11:00,62.60,30.20,29.34,M,2.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FABL 121100Z VRB02KT CAVOK 17/M01 Q1023 NOSIG,M
FABL,2026-07-12 12:00,60.80,26.60,26.98,100.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FABL 121200Z 10003KT 010V160 CAVOK 16/M03 Q1022 NOSIG,M
FABL,2026-07-12 13:00,62.60,28.40,27.26,M,3.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,62.60,FABL 121300Z VRB03KT 9999 FEW030 17/M02 Q1022 NOSIG,M
FABL,2026-07-12 14:00,62.60,26.60,25.31,200.00,4.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,62.60,FABL 121400Z 20004KT 120V250 9999 FEW030 17/M03 Q1022 NOSIG,M
FABL,2026-07-12 15:00,62.60,26.60,25.31,230.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FABL 121500Z 23003KT 180V260 CAVOK 17/M03 Q1022 NOSIG,M
FABL,2026-07-12 16:00,55.40,32.00,40.83,210.00,5.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FABL 121600Z 21005KT CAVOK 13/00 Q1023 NOSIG,M
FABL,2026-07-12 17:00,51.80,32.00,46.58,260.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR FABL 121700Z 26003KT CAVOK 11/00 Q1023 NOSIG,M
FABL,2026-07-12 18:00,48.20,32.00,53.25,250.00,2.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,FABL 121800Z 25002KT CAVOK 09/00 Q1024 NOSIG,M
FABL,2026-07-12 19:00,46.40,33.80,61.26,170.00,3.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,45.15,FABL 121900Z AUTO 17003KT 9999 // ///////// 08/01 Q1024,M
FABL,2026-07-12 20:00,44.60,33.80,65.59,190.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,42.13,FABL 122000Z AUTO 19004KT 9999 // ///////// 07/01 Q1024,M
FABL,2026-07-12 21:00,41.00,33.80,75.32,M,1.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,41.00,FABL 122100Z AUTO VRB01KT 9999 // ///////// 05/01 Q1024,M
FABL,2026-07-12 22:00,37.40,32.00,80.64,210.00,2.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,37.40,FABL 122200Z AUTO 21002KT 9999 // ///////// 03/00 Q1024,M
FABL,2026-07-12 23:00,35.60,32.00,86.58,180.00,3.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,32.80,FABL 122300Z AUTO 18003KT 9999 // ///////// 02/00 Q1024,M
FABL,2026-07-13 00:00,33.80,30.20,86.48,200.00,3.00,0.00,30.24,M,4.97,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,30.75,FABL 130000Z AUTO 20003KT 8000 // ///////// 01/M01 Q1024,M
FABL,2026-07-13 01:00,32.00,30.20,92.97,230.00,3.00,0.00,30.24,M,5.59,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,28.69,FABL 130100Z AUTO 23003KT 9000 // ///////// 00/M01 Q1024,M
FABL,2026-07-13 02:00,32.00,30.20,92.97,M,2.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,32.00,FABL 130200Z AUTO VRB02KT 9999 // ///////// 00/M01 Q1024,M
FABL,2026-07-13 03:00,32.00,28.40,86.38,240.00,2.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.00,FABL 130300Z 24002KT CAVOK M00/M02 Q1024 NOSIG,M
FABL,2026-07-13 04:00,32.00,28.40,86.38,230.00,2.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.00,FABL 130400Z 23002KT CAVOK M00/M02 Q1024 NOSIG,M
FABL,2026-07-13 05:00,33.80,30.20,86.48,210.00,3.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.75,FABL 130500Z 21003KT CAVOK 01/M01 Q1024 NOSIG,M
FABL,2026-07-13 06:00,37.40,33.80,86.69,260.00,3.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,FABL 130600Z 26003KT CAVOK 03/01 Q1025 NOSIG,M
FABL,2026-07-13 07:00,42.80,39.20,86.99,0.00,0.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,FABL 130700Z 00000KT CAVOK 06/04 Q1026 NOSIG,M
FABL,2026-07-13 08:00,46.40,41.00,81.33,M,1.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,FABL 130800Z VRB01KT CAVOK 08/05 Q1026 NOSIG,M
FABL,2026-07-13 09:00,51.80,42.80,71.26,50.00,4.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FABL 130900Z 05004KT 350V090 CAVOK 11/06 Q1026 NOSIG,M
FABL,2026-07-13 10:00,60.80,42.80,51.46,M,3.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FABL 131000Z VRB03KT CAVOK 16/06 Q1025 NOSIG,M
FABL,2026-07-13 11:00,64.40,35.60,34.23,360.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FABL 131100Z 36004KT 280V070 CAVOK 18/02 Q1024 NOSIG,M
FABL,2026-07-13 12:00,66.20,32.00,27.84,340.00,6.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,66.20,COR FABL 131200Z 34006KT 290V040 9999 FEW030 19/00 Q1023 NOSIG,M
FABL,2026-07-13 13:00,66.20,30.20,25.88,340.00,4.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,66.20,FABL 131300Z 34004KT 260V050 9999 FEW030 19/M01 Q1023 NOSIG,M
