station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
FALE,2026-07-08 12:00,73.40,60.80,64.74,70.00,9.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FALE 081200Z 07009KT 040V120 CAVOK 23/16 Q1018 NOSIG,M
FALE,2026-07-08 13:00,71.60,62.60,73.30,60.00,8.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FALE 081300Z 06008KT CAVOK 22/17 Q1017 NOSIG,M
FALE,2026-07-08 14:00,71.60,60.80,68.79,60.00,7.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FALE 081400Z 06007KT CAVOK 22/16 Q1017 NOSIG,M
FALE,2026-07-08 15:00,69.80,60.80,73.13,90.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FALE 081500Z 09005KT CAVOK 21/16 Q1017 NOSIG,M
FALE,2026-07-08 16:00,62.60,59.00,88.01,0.00,0.00,0.00,30.03,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FALE 081600Z 00000KT 7000 NSC 17/15 Q1017 NOSIG,M
FALE,2026-07-08 16:49,59.00,59.00,100.00,M,1.00,0.00,30.03,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FALE 081649Z VRB01KT 7000 NSC 15/15 Q1017 NOSIG,M
FALE,2026-07-08 17:00,59.00,57.20,93.74,M,2.00,0.00,30.03,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FALE 081700Z VRB02KT 7000 NSC 15/14 Q1017 NOSIG,M
FALE,2026-07-08 17:21,57.20,55.40,93.70,M,1.00,0.00,30.03,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,57.20,FALE 081721Z VRB01KT 5000 BR NSC 14/13 Q1017 NOSIG,M
FALE,2026-07-08 18:00,62.60,60.80,93.84,220.00,8.00,0.00,30.06,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,62.60,FALE 081800Z 22008KT 5000 BR NSC 17/16 Q1018 NOSIG,M
FALE,2026-07-08 18:53,66.20,64.40,93.93,210.00,13.00,0.00,30.12,M,3.73,M,SCT,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,66.20,FALE 081853Z 21013KT 6000 SCT014 19/18 Q1020 NOSIG,M
FALE,2026-07-08 19:00,66.20,64.40,93.93,210.00,13.00,0.00,30.12,M,3.73,M,SCT,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,66.20,FALE 081900Z 21013KT 6000 SCT014 19/18 Q1020 NOSIG,M
FALE,2026-07-08 20:00,64.40,62.60,93.89,220.00,6.00,0.00,30.12,M,4.35,M,SCT,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,64.40,FALE 082000Z 22006KT 7000 SCT014 18/17 Q1020 NOSIG,M
FALE,2026-07-08 21:00,64.40,59.00,82.63,220.00,7.00,0.00,30.15,M,6.21,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,64.40,FALE 082100Z 22007KT 9999 FEW010 18/15 Q1021 NOSIG,M
FALE,2026-07-08 22:00,60.80,57.20,87.93,230.00,4.00,0.00,30.15,M,6.21,M,SCT,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,60.80,FALE 082200Z 23004KT 9999 SCT032 16/14 Q1021 NOSIG,M
FALE,2026-07-08 23:00,60.80,55.40,82.38,220.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FALE 082300Z 22004KT CAVOK 16/13 Q1020 NOSIG,M
FALE,2026-07-09 00:00,57.20,55.40,93.70,230.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FALE 090000Z 23003KT CAVOK 14/13 Q1020 NOSIG,M
FALE,2026-07-09 02:00,55.40,51.80,87.65,220.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FALE 090200Z 22003KT CAVOK 13/11 Q1020 NOSIG,M
FALE,2026-07-09 03:00,55.40,50.00,82.00,220.00,3.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FALE 090300Z 22003KT CAVOK 13/10 Q1019 NOSIG,M
FALE,2026-07-09 04:00,55.40,48.20,76.67,220.00,4.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FALE 090400Z 22004KT CAVOK 13/09 Q1019 NOSIG,M
FALE,2026-07-09 05:00,57.20,48.20,71.84,230.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FALE 090500Z 23004KT CAVOK 14/09 Q1020 NOSIG,M
FALE,2026-07-09 06:00,59.00,50.00,72.02,230.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FALE 090600Z 23004KT CAVOK 15/10 Q1020 NOSIG,M
FALE,2026-07-09 06:19,62.60,50.00,63.39,230.00,4.00,0.00,30.15,M,6.21,M,FEW,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,62.60,FALE 090619Z 23004KT 9999 FEW037 17/10 Q1021 NOSIG,M
FALE,2026-07-09 06:50,66.20,50.00,55.91,250.00,4.00,0.00,30.15,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,66.20,FALE 090650Z 25004KT 9999 FEW035 19/10 Q1021 NOSIG,M
FALE,2026-07-09 07:00,66.20,50.00,55.91,250.00,4.00,0.00,30.15,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,66.20,FALE 090700Z 25004KT 9999 FEW035 19/10 Q1021 NOSIG,M
FALE,2026-07-09 07:25,69.80,51.80,52.81,260.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FALE 090725Z 26006KT CAVOK 21/11 Q1021 NOSIG,M
FALE,2026-07-09 08:00,71.60,51.80,49.67,260.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FALE 090800Z 26007KT CAVOK 22/11 Q1021 NOSIG,M
FALE,2026-07-09 09:00,73.40,55.40,53.33,200.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FALE 090900Z 20005KT 160V250 CAVOK 23/13 Q1020 NOSIG,M
FALE,2026-07-09 10:00,73.40,55.40,53.33,170.00,6.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,73.40,FALE 091000Z 17006KT 9999 FEW030 23/13 Q1019 NOSIG,M
FALE,2026-07-09 11:00,73.40,55.40,53.33,140.00,7.00,0.00,30.06,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,73.40,FALE 091100Z 14007KT 9999 FEW030 23/13 Q1018 NOSIG,M
FALE,2026-07-09 12:00,71.60,55.40,56.67,160.00,8.00,0.00,30.03,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,71.60,FALE 091200Z 16008KT 9999 FEW030 22/13 Q1017 NOSIG,M
FALE,2026-07-09 13:00,69.80,57.20,64.30,170.00,8.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FALE 091300Z 17008KT CAVOK 21/14 Q1017 NOSIG,M
FALE,2026-07-09 14:00,68.00,59.00,72.95,180.00,7.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,68.00,FALE 091400Z 18007KT 9999 FEW020 20/15 Q1017 NOSIG,M
FALE,2026-07-09 15:00,66.20,60.80,82.76,190.00,5.00,0.00,30.06,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,66.20,FALE 091500Z 19005KT 9999 SCT017 19/16 Q1018 NOSIG,M
FALE,2026-07-09 16:00,64.40,60.80,88.10,210.00,3.00,0.00,30.06,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,64.40,FALE 091600Z 21003KT 9999 SCT017 18/16 Q1018 NOSIG,M
FALE,2026-07-09 17:00,66.20,60.80,82.76,220.00,3.00,0.00,30.09,M,6.21,M,SCT,BKN,M,M,1700.00,4300.00,M,M,M,M,M,M,M,M,M,66.20,FALE 091700Z 22003KT 9999 SCT017 BKN043 19/16 Q1019 NOSIG,M
FALE,2026-07-09 18:00,64.40,62.60,93.89,M,2.00,0.00,30.09,M,6.21,M,SCT,BKN,M,M,2000.00,3500.00,M,M,-RA,M,M,M,M,M,M,64.40,FALE 091800Z VRB02KT 9999 -RA SCT020 BKN035 18/17 Q1019 NOSIG,M
FALE,2026-07-09 19:00,64.40,62.60,93.89,M,2.00,0.00,30.12,M,4.35,M,SCT,BKN,OVC,M,1400.00,2000.00,3000.00,M,-DZRA,M,M,M,M,M,M,64.40,FALE 091900Z VRB02KT 7000 -DZRA SCT014 BKN020 OVC030 18/17 Q1020 NOSIG,M
FALE,2026-07-09 20:00,64.40,62.60,93.89,M,2.00,0.00,30.12,M,4.97,M,SCT,OVC,M,M,2500.00,3500.00,M,M,-RA,M,M,M,M,M,M,64.40,FALE 092000Z VRB02KT 8000 -RA SCT025 OVC035 18/17 Q1020 NOSIG,M
FALE,2026-07-09 21:00,62.60,62.60,100.00,220.00,3.00,0.00,30.09,M,4.97,M,FEW,OVC,M,M,2000.00,3500.00,M,M,-RA,M,M,M,M,M,M,62.60,FALE 092100Z 22003KT 8000 -RA FEW020 OVC035 17/17 Q1019 NOSIG,M
FALE,2026-07-09 22:00,62.60,62.60,100.00,230.00,1.00,0.00,30.09,M,6.21,M,BKN,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,62.60,FALE 092200Z 23001KT 9999 BKN049 17/17 Q1019 NOSIG,M
FALE,2026-07-09 23:00,62.60,60.80,93.84,M,1.00,0.00,30.09,M,5.59,M,SCT,BKN,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,62.60,FALE 092300Z VRB01KT 9000 SCT020 BKN030 17/16 Q1019 NOSIG,M
FALE,2026-07-09 23:24,60.80,59.00,93.79,200.00,2.00,0.00,30.09,M,3.11,M,FEW,M,M,M,2500.00,M,M,M,BR,M,M,M,M,M,M,60.80,FALE 092324Z 20002KT 5000 BR FEW025 16/15 Q1019 NOSIG,M
FALE,2026-07-09 23:48,59.00,59.00,100.00,340.00,2.00,0.00,30.06,M,0.62,M,FEW,M,M,M,2500.00,M,M,M,BCFG,M,M,M,M,M,M,59.00,FALE 092348Z 34002KT 1000 0650 R24/0750D BCFG FEW025 15/15 Q1018 NOSIG,M
FALE,2026-07-10 00:00,59.00,59.00,100.00,M,2.00,0.00,30.06,M,0.81,M,SCT,M,M,M,2400.00,M,M,M,BR,M,M,M,M,M,M,59.00,FALE 100000Z VRB02KT 1300 R24/1200U BR SCT024 15/15 Q1018 NOSIG,M
FALE,2026-07-10 00:06,60.80,60.80,100.00,0.00,0.00,0.00,30.06,M,2.80,M,SCT,M,M,M,2500.00,M,M,M,BR,M,M,M,M,M,M,60.80,COR FALE 100006Z 00000KT 4500 BR SCT025 16/16 Q1018 BECMG 5000 NSW,M
FALE,2026-07-10 00:40,60.80,59.00,93.79,220.00,1.00,0.00,30.06,M,5.59,M,BKN,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,60.80,FALE 100040Z 22001KT 9000 BKN025 16/15 Q1018 NOSIG,M
FALE,2026-07-10 01:00,59.00,59.00,100.00,0.00,0.00,0.00,30.06,M,4.97,M,BKN,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,59.00,FALE 100100Z 00000KT 8000 BKN025 15/15 Q1018 NOSIG,M
FALE,2026-07-10 02:00,59.00,59.00,100.00,240.00,2.00,0.00,30.06,M,5.59,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,59.00,FALE 100200Z 24002KT 9000 FEW030 15/15 Q1018 NOSIG,M
FALE,2026-07-10 03:00,57.20,57.20,100.00,220.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FALE 100300Z 22003KT CAVOK 14/14 Q1018 NOSIG,M
FALE,2026-07-10 03:25,57.20,57.20,100.00,M,1.00,0.00,30.06,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FALE 100325Z VRB01KT 9000 NSC 14/14 Q1018 NOSIG,M
FALE,2026-07-10 03:33,55.40,55.40,100.00,0.00,0.00,0.00,30.06,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,55.40,FALE 100333Z 00000KT 5000 BR NSC 13/13 Q1018 NOSIG,M
FALE,2026-07-10 03:53,55.40,55.40,100.00,220.00,1.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FALE 100353Z 22001KT CAVOK 13/13 Q1018 NOSIG,M
FALE,2026-07-10 04:00,55.40,55.40,100.00,220.00,1.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FALE 100400Z 22001KT CAVOK 13/13 Q1018 NOSIG,M
FALE,2026-07-10 05:00,53.60,53.60,100.00,0.00,0.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FALE 100500Z 00000KT CAVOK 12/12 Q1019 NOSIG,M
FALE,2026-07-10 06:00,57.20,57.20,100.00,0.00,0.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FALE 100600Z 00000KT CAVOK 14/14 Q1019 NOSIG,M
FALE,2026-07-10 06:07,60.80,59.00,93.79,0.00,0.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FALE 100607Z 00000KT CAVOK 16/15 Q1019 NOSIG,M
FALE,2026-07-10 06:56,64.40,60.80,88.10,0.00,0.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FALE 100656Z 00000KT CAVOK 18/16 Q1019 NOSIG,M
FALE,2026-07-10 07:00,64.40,60.80,88.10,0.00,0.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FALE 100700Z 00000KT CAVOK 18/16 Q1019 NOSIG,M
FALE,2026-07-10 08:00,68.00,60.80,77.77,M,2.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FALE 100800Z VRB02KT CAVOK 20/16 Q1019 NOSIG,M
FALE,2026-07-10 09:00,68.00,60.80,77.77,170.00,5.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,68.00,FALE 100900Z 17005KT 130V200 9999 FEW025 20/16 Q1019 NOSIG,M
FALE,2026-07-10 10:00,69.80,60.80,73.13,140.00,4.00,0.00,30.06,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,69.80,FALE 101000Z 14004KT 090V210 9999 FEW018 21/16 Q1018 NOSIG,M
FALE,2026-07-10 11:00,69.80,60.80,73.13,150.00,6.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,69.80,FALE 101100Z 15006KT 090V200 9999 FEW020 21/16 Q1017 NOSIG,M
FALE,2026-07-10 12:00,69.80,62.60,77.93,180.00,9.00,0.00,30.03,M,6.21,M,SCT,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,69.80,FALE 101200Z 18009KT 150V220 9999 SCT016 21/17 Q1017 NOSIG,M
FALE,2026-07-10 13:00,68.00,60.80,77.77,190.00,7.00,0.00,30.03,M,6.21,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,68.00,FALE 101300Z 19007KT 170V230 9999 BKN017 20/16 Q1017 NOSIG,M
FALE,2026-07-10 14:00,68.00,60.80,77.77,190.00,5.00,0.00,30.06,M,6.21,M,SCT,BKN,M,M,2200.00,3600.00,M,M,M,M,M,M,M,M,M,68.00,FALE 101400Z 19005KT 9999 SCT022 BKN036 20/16 Q1018 NOSIG,M
FALE,2026-07-10 15:00,68.00,60.80,77.77,200.00,6.00,0.00,30.06,M,6.21,M,FEW,BKN,M,M,3500.00,4100.00,M,M,M,M,M,M,M,M,M,68.00,FALE 101500Z 20006KT 9999 FEW035 BKN041 20/16 Q1018 NOSIG,M
FALE,2026-07-10 16:00,66.20,60.80,82.76,220.00,5.00,0.00,30.09,M,6.21,M,FEW,BKN,M,M,3300.00,4900.00,M,M,M,M,M,M,M,M,M,66.20,FALE 101600Z 22005KT 9999 FEW033 BKN049 19/16 Q1019 NOSIG,M
FALE,2026-07-10 17:00,64.40,60.80,88.10,210.00,5.00,0.00,30.09,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,64.40,FALE 101700Z 21005KT 9999 SCT020 18/16 Q1019 NOSIG,M
FALE,2026-07-10 18:00,64.40,60.80,88.10,210.00,6.00,0.00,30.12,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,64.40,FALE 101800Z 21006KT 9999 SCT020 18/16 Q1020 NOSIG,M
FALE,2026-07-10 19:00,64.40,60.80,88.10,220.00,4.00,0.00,30.15,M,6.21,M,SCT,BKN,M,M,1900.00,2800.00,M,M,M,M,M,M,M,M,M,64.40,FALE 101900Z 22004KT 190V250 9999 SCT019 BKN028 18/16 Q1021 NOSIG,M
FALE,2026-07-10 20:00,64.40,60.80,88.10,230.00,8.00,0.00,30.15,M,6.21,M,SCT,BKN,FEW,M,2000.00,4000.00,4500.00,M,M,M,M,M,M,M,M,64.40,FALE 102000Z 23008KT 9999 SCT020 BKN040 FEW045CB 18/16 Q1021 NOSIG,M
FALE,2026-07-10 21:00,64.40,60.80,88.10,210.00,7.00,0.00,30.15,M,6.21,M,SCT,BKN,FEW,M,2200.00,3400.00,4500.00,M,M,M,M,M,M,M,M,64.40,FALE 102100Z 21007KT 9999 SCT022 BKN034 FEW045CB 18/16 Q1021 NOSIG,M
FALE,2026-07-10 22:00,64.40,59.00,82.63,210.00,5.00,0.00,30.15,M,6.21,M,SCT,BKN,FEW,M,2300.00,3300.00,4500.00,M,M,M,M,M,M,M,M,64.40,FALE 102200Z 21005KT 9999 SCT023 BKN033 FEW045CB 18/15 Q1021 NOSIG,M
FALE,2026-07-10 23:00,64.40,59.00,82.63,220.00,6.00,0.00,30.15,M,6.21,M,BKN,BKN,M,M,2800.00,4900.00,M,M,M,M,M,M,M,M,M,64.40,FALE 102300Z 22006KT 9999 BKN028 BKN049 18/15 Q1021 NOSIG,M
FALE,2026-07-11 00:00,64.40,57.20,77.46,230.00,6.00,0.00,30.15,M,6.21,M,SCT,BKN,M,M,3500.00,4600.00,M,M,M,M,M,M,M,M,M,64.40,FALE 110000Z 23006KT 9999 SCT035 BKN046 18/14 Q1021 NOSIG,M
FALE,2026-07-11 01:00,64.40,57.20,77.46,240.00,6.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,2600.00,4900.00,M,M,M,M,M,M,M,M,M,64.40,FALE 110100Z 24006KT 9999 FEW026 BKN049 18/14 Q1020 NOSIG,M
FALE,2026-07-11 02:00,60.80,55.40,82.38,230.00,5.00,0.00,30.12,M,6.21,M,SCT,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,60.80,FALE 110200Z 23005KT 9999 SCT049 16/13 Q1020 NOSIG,M
FALE,2026-07-11 03:00,62.60,57.20,82.51,210.00,4.00,0.00,30.12,M,6.21,M,BKN,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,62.60,FALE 110300Z 21004KT 9999 BKN049 17/14 Q1020 NOSIG,M
FALE,2026-07-11 04:00,60.80,55.40,82.38,230.00,5.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,2400.00,4900.00,M,M,M,M,M,M,M,M,M,60.80,FALE 110400Z 23005KT 9999 FEW024 BKN049 16/13 Q1020 NOSIG,M
FALE,2026-07-11 05:00,59.00,55.40,87.84,220.00,4.00,0.00,30.15,M,6.21,M,OVC,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,59.00,FALE 110500Z 22004KT 9999 OVC023 15/13 Q1021 NOSIG,M
FALE,2026-07-11 06:00,60.80,57.20,87.93,220.00,3.00,0.00,30.15,M,6.21,M,SCT,M,M,M,2900.00,M,M,M,M,M,M,M,M,M,M,60.80,FALE 110600Z 22003KT 9999 SCT029 16/14 Q1021 NOSIG,M
FALE,2026-07-11 06:09,64.40,57.20,77.46,250.00,6.00,0.00,30.18,M,6.21,M,FEW,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,64.40,FALE 110609Z 25006KT 230V290 9999 FEW049 18/14 Q1022 NOSIG,M
FALE,2026-07-11 07:00,64.40,57.20,77.46,270.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FALE 110700Z 27006KT CAVOK 18/14 Q1021 NOSIG,M
FALE,2026-07-11 07:14,68.00,57.20,68.38,230.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FALE 110714Z 23006KT 180V260 CAVOK 20/14 Q1021 NOSIG,M
FALE,2026-07-11 08:00,68.00,57.20,68.38,230.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FALE 110800Z 23007KT CAVOK 20/14 Q1021 NOSIG,M
FALE,2026-07-11 09:00,68.00,59.00,72.95,210.00,7.00,0.00,30.15,M,6.21,M,BKN,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,68.00,FALE 110900Z 21007KT 160V250 9999 BKN026 20/15 Q1021 RE// NOSIG,M
FALE,2026-07-11 10:00,66.20,57.20,72.76,200.00,8.00,0.00,30.15,M,6.21,M,FEW,OVC,M,M,2500.00,4900.00,M,M,M,M,M,M,M,M,M,66.20,FALE 111000Z 20008KT 170V230 9999 FEW025 OVC049 19/14 Q1021 NOSIG,M
FALE,2026-07-11 11:00,68.00,55.40,64.07,200.00,7.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FALE 111100Z 20007KT 170V230 CAVOK 20/13 Q1020 NOSIG,M
FALE,2026-07-11 12:00,68.00,57.20,68.38,200.00,9.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FALE 111200Z 20009KT CAVOK 20/14 Q1019 NOSIG,M
FALE,2026-07-11 13:00,66.20,60.80,82.76,200.00,8.00,0.00,30.09,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,66.20,FALE 111300Z 20008KT 170V230 9999 SCT017 19/16 Q1019 NOSIG,M
FALE,2026-07-11 14:00,66.20,60.80,82.76,100.00,5.00,0.00,30.12,M,6.21,M,SCT,BKN,M,M,1700.00,3300.00,M,M,M,M,M,M,M,M,M,66.20,FALE 111400Z 10005KT 060V140 9999 SCT017 BKN033 19/16 Q1020 NOSIG,M
FALE,2026-07-11 14:28,64.40,60.80,88.10,80.00,3.00,0.00,30.12,M,4.97,M,FEW,BKN,FEW,M,1600.00,4000.00,M,M,-SHRA,M,M,M,M,M,M,64.40,FALE 111428Z 08003KT 050V120 8000 -SHRA FEW016 BKN040 FEW///CB 18/16 Q1020 RETSRA NOSIG,M
FALE,2026-07-11 14:42,64.40,60.80,88.10,130.00,3.00,0.00,30.12,M,2.49,M,SCT,BKN,M,M,2400.00,2800.00,M,M,-SHRA,M,M,M,M,M,M,64.40,FALE 111442Z 13003KT 040V190 4000 -SHRA SCT024 BKN028 18/16 Q1020 RETS TEMPO 1500 RA,M
FALE,2026-07-11 14:56,62.60,60.80,93.84,M,3.00,0.00,30.12,M,4.35,M,FEW,BKN,M,M,1800.00,3200.00,M,M,-SHRA,M,M,M,M,M,M,62.60,FALE 111456Z VRB03KT 7000 -SHRA FEW018 BKN032 17/16 Q1020 NOSIG,M
FALE,2026-07-11 15:00,62.60,60.80,93.84,M,2.00,0.00,30.12,M,4.35,M,FEW,BKN,M,M,1800.00,3200.00,M,M,-SHRA,M,M,M,M,M,M,62.60,FALE 111500Z VRB02KT 7000 -SHRA FEW018 BKN032 17/16 Q1020 NOSIG,M
FALE,2026-07-11 15:14,62.60,60.80,93.84,0.00,0.00,0.00,30.15,M,2.17,M,FEW,OVC,FEW,M,1700.00,3200.00,M,M,-TSRA,M,M,M,M,M,M,62.60,FALE 111514Z 00000KT 3500 -TSRA FEW017 OVC032 FEW///CB 17/16 Q1021 NOSIG,M
FALE,2026-07-11 15:26,62.60,60.80,93.84,0.00,0.00,0.00,30.15,M,1.86,M,SCT,SCT,OVC,FEW,1000.00,2000.00,3000.00,M,TSRA,M,M,M,M,M,M,62.60,FALE 111526Z 00000KT 3000 TSRA SCT010 SCT020 OVC030 FEW///CB 17/16 Q1021 RETS TEMPO 5000 -RA,M
FALE,2026-07-11 15:54,62.60,60.80,93.84,220.00,6.00,0.00,30.15,M,1.86,M,FEW,OVC,M,M,1800.00,2300.00,M,M,SHRA,M,M,M,M,M,M,62.60,FALE 111554Z 22006KT 3000 SHRA FEW018 OVC023 17/16 Q1021 RETS TEMPO 5000 -RA,M
FALE,2026-07-11 16:00,62.60,60.80,93.84,220.00,6.00,0.00,30.15,M,1.86,M,FEW,OVC,M,M,1800.00,2300.00,M,M,SHRA,M,M,M,M,M,M,62.60,FALE 111600Z 22006KT 3000 SHRA FEW018 OVC023 17/16 Q1021 RETS TEMPO 5000 -RA,M
FALE,2026-07-11 16:12,62.60,60.80,93.84,M,1.00,0.00,30.15,M,5.59,M,SCT,OVC,M,M,2300.00,2600.00,M,M,-RA,M,M,M,M,M,M,62.60,FALE 111612Z VRB01KT 9000 -RA SCT023 OVC026 17/16 Q1021 RERA NOSIG,M
FALE,2026-07-11 17:00,60.80,60.80,100.00,230.00,4.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,60.80,FALE 111700Z 23004KT 9999 FEW030 16/16 Q1022 NOSIG,M
FALE,2026-07-11 18:00,60.80,59.00,93.79,150.00,5.00,0.00,30.21,M,6.21,M,FEW,BKN,M,M,1200.00,1800.00,M,M,M,M,M,M,M,M,M,60.80,FALE 111800Z 15005KT 100V190 9999 FEW012 BKN018 16/15 Q1023 NOSIG,M
FALE,2026-07-11 19:00,62.60,59.00,88.01,0.00,0.00,0.00,30.21,M,6.21,M,FEW,BKN,OVC,M,1200.00,3000.00,4000.00,M,M,M,M,M,M,M,M,62.60,FALE 111900Z 00000KT 9999 FEW012 BKN030 OVC040 17/15 Q1023 NOSIG,M
FALE,2026-07-11 20:00,60.80,59.00,93.79,M,2.00,0.00,30.21,M,5.59,M,SCT,BKN,OVC,M,1600.00,2500.00,3500.00,M,-RA,M,M,M,M,M,M,60.80,FALE 112000Z VRB02KT 9000 -RA SCT016 BKN025 OVC035 16/15 Q1023 NOSIG,M
